alcohol,total sulfur dioxide,volatile acidity,fixed acidity,residual sugar,chlorides,free sulfur dioxide,pH,sulphates,citric acid,density
9.5,133.0,0.32,7.5,1.8,0.042,13.0,3.07,0.38,0.26,0.9938
10.5,172.0,0.33,7.6,2.1,0.034,26.0,3.42,0.48,0.36,0.9944
10.2,105.0,0.15,6.7,5.0,0.058,28.0,3.52,0.44,0.29,0.9946
10.0,129.0,0.24,8.0,1.5,0.047,17.0,3.2,0.54,0.36,0.9948
10.6,133.0,0.11,7.9,4.5,0.048,27.0,3.24,0.42,0.49,0.9946
12.4,113.0,0.38,6.1,5.0,0.016,31.0,3.15,0.31,0.42,0.99007
9.4,187.0,0.34,7.2,10.4,0.108,43.0,2.96,0.57,0.28,0.99738
11.1,101.0,0.23,6.8,1.9,0.047,20.0,3.1,0.46,0.33,0.9914
9.9,156.0,0.29,6.7,4.7,0.034,35.0,3.13,0.45,0.49,0.9945
10.5,149.0,0.17,6.7,1.4,0.032,39.0,3.4,0.52,0.27,0.99254
11.6,128.0,0.3,6.2,2.2,0.036,28.0,3.13,0.38,0.42,0.9901
10.0,96.0,0.3,7.8,1.3,0.051,16.0,3.32,0.62,0.37,0.9941
12.9,78.0,0.64,6.6,4.4,0.032,19.0,3.11,0.62,0.28,0.99036
10.8,61.0,0.17,6.0,1.7,0.042,14.0,3.22,0.54,0.36,0.99144
10.0,128.0,0.17,6.6,7.4,0.052,45.0,3.16,0.37,0.26,0.99388
12.1,121.0,0.3,5.8,1.5,0.034,37.0,2.96,0.34,0.23,0.98871
12.5,204.0,0.33,7.0,5.7,0.033,39.0,3.17,0.64,0.28,0.99176
10.8,99.0,0.19,6.9,3.0,0.054,33.0,3.16,0.4,0.28,0.9924
12.3,95.0,0.4,7.7,4.5,0.034,27.0,3.21,0.59,0.27,0.99175
11.2,127.0,0.3,8.7,4.8,0.018,23.0,3.12,0.49,0.34,0.99474
10.7,156.0,0.32,5.5,1.3,0.037,45.0,3.26,0.38,0.13,0.99184
9.5,209.0,0.26,6.3,7.1,0.045,62.0,3.2,0.53,0.42,0.99544
9.4,94.0,0.585,7.2,10.4,0.086,17.0,3.13,0.4,0.2,0.99681
11.0,96.0,0.19,7.9,1.5,0.045,17.0,3.13,0.39,0.45,0.9917
12.6,76.0,0.29,6.1,1.7,0.024,13.0,3.21,0.51,0.27,0.9893
10.8,111.0,0.17,7.2,6.4,0.042,16.0,2.99,0.4,0.34,0.99278
9.1,159.0,0.22,6.4,14.5,0.055,27.0,2.98,0.4,0.56,0.998
8.7,158.0,0.21,6.6,18.15,0.042,41.0,3.28,0.39,0.49,0.9997
13.0,113.0,0.38,7.5,4.9,0.021,38.0,3.08,0.48,0.29,0.99026
9.6,87.0,0.22,6.1,1.5,0.051,18.0,3.3,0.46,0.49,0.9928
8.9,178.0,0.29,6.6,9.0,0.053,62.0,3.02,0.45,0.44,0.99685
12.5,126.0,0.34,7.9,6.5,0.027,47.0,2.96,0.37,0.44,0.99124
10.2,136.0,0.2,7.0,2.0,0.03,26.0,3.28,0.61,0.37,0.9932
10.2,127.0,0.29,7.4,1.8,0.042,35.0,3.45,0.5,0.5,0.9937
10.9,130.0,0.21,5.9,7.9,0.033,22.0,3.38,0.59,0.23,0.9944
10.4,97.0,0.18,7.2,1.2,0.048,41.0,3.14,0.45,0.41,0.9919
12.5,140.0,0.16,7.8,1.7,0.026,29.0,3.02,0.78,0.41,0.991
12.7,120.0,0.31,6.0,2.3,0.042,19.0,3.32,0.41,0.27,0.98952
9.8,136.0,0.14,7.1,1.2,0.051,55.0,3.3,0.96,0.4,0.9932
10.1,125.0,0.42,7.5,9.1,0.029,20.0,3.12,0.36,0.45,0.996
8.7,252.0,0.695,6.3,12.9,0.056,58.0,3.29,0.49,0.55,0.99806
9.2,188.0,0.24,6.6,15.8,0.035,46.0,3.24,0.51,0.27,0.9982
9.9,110.0,0.19,7.5,1.8,0.055,19.0,3.33,0.44,0.49,0.9946
11.8,115.0,0.33,7.4,2.6,0.04,29.0,3.07,0.52,0.26,0.9913
11.7,85.0,0.23,7.2,6.4,0.036,17.0,3.1,0.78,0.46,0.99279
12.4,109.0,1.1,6.1,4.4,0.033,8.0,3.35,0.47,0.16,0.99058
10.4,99.0,0.23,9.2,1.1,0.031,40.0,2.94,0.3,0.3,0.9929
10.8,149.0,0.22,6.4,11.2,0.046,53.0,3.21,0.34,0.3,0.99479
11.5,101.0,0.23,8.3,3.2,0.035,14.0,3.15,0.36,0.43,0.9928
10.0,231.0,0.19,7.3,6.3,0.054,34.0,3.36,0.54,0.24,0.9964
10.0,108.0,0.17,5.5,2.9,0.039,10.0,3.28,0.5,0.23,0.99243
11.4,64.0,0.24,7.2,1.1,0.045,3.0,3.23,0.51,0.34,0.9913
10.4,117.0,0.45,7.4,7.1,0.044,17.0,3.32,0.41,0.32,0.9962
9.6,186.0,0.34,6.3,6.3,0.047,63.0,3.18,0.44,0.52,0.99481
12.5,87.0,0.22,5.4,6.5,0.029,26.0,3.29,0.44,0.35,0.99092
11.6,117.0,0.17,6.9,2.0,0.047,13.0,3.16,0.51,0.3,0.99152
12.0,108.0,0.17,6.8,1.4,0.036,38.0,3.19,0.66,0.36,0.99006
11.8,102.0,0.23,6.6,1.7,0.024,26.0,3.29,0.6,0.32,0.99084
12.1,65.0,0.35,6.0,0.9,0.033,9.0,3.24,0.35,0.46,0.98934
10.5,242.0,0.18,6.8,8.7,0.047,52.0,3.22,0.53,0.28,0.9952
9.5,134.0,0.24,5.9,12.3,0.053,34.0,3.34,0.45,0.26,0.9972
11.7,183.0,0.13,5.8,12.7,0.058,24.0,3.32,0.42,0.22,0.9956
10.2,148.0,0.08,7.2,1.3,0.05,18.0,3.46,0.44,0.49,0.9945
9.2,112.0,0.5,6.4,2.4,0.059,19.0,3.18,0.4,0.2,0.99314
9.4,172.0,0.27,6.1,16.7,0.039,49.0,3.4,0.45,0.3,0.99985
10.5,121.0,0.17,6.5,1.5,0.041,34.0,3.06,0.46,0.31,0.99092
9.5,100.0,0.1,5.7,1.3,0.047,21.0,3.27,0.46,0.27,0.9928
12.1,167.0,0.34,7.8,1.8,0.042,8.0,3.11,0.41,0.35,0.9908
10.6,101.0,0.16,5.3,1.0,0.028,40.0,3.57,0.59,0.39,0.99156
9.4,183.0,0.21,7.2,15.7,0.045,68.0,3.25,0.76,0.36,0.99922
10.9,126.0,0.5,8.1,1.1,0.037,23.0,3.21,0.42,0.47,0.9938
10.8,75.0,0.17,7.0,1.5,0.028,26.0,3.3,0.46,0.37,0.9922
11.3,148.0,0.23,7.1,2.6,0.034,62.0,3.03,0.56,0.3,0.99121
9.3,127.0,0.15,5.8,0.8,0.037,43.0,3.24,0.51,0.28,0.99198
10.0,173.0,0.14,6.1,1.3,0.047,37.0,3.35,0.46,0.25,0.9925
9.2,243.0,0.56,8.5,17.85,0.051,51.0,2.99,0.7,0.74,1.0005
10.1,142.0,0.2,7.6,1.4,0.047,41.0,3.43,0.53,0.31,0.9934
9.2,89.0,0.14,5.1,0.7,0.039,15.0,3.22,0.43,0.25,0.9919
9.1,182.0,0.25,7.3,14.2,0.041,57.0,3.29,0.75,0.42,0.9996
12.2,143.0,0.36,7.0,5.0,0.04,40.0,3.33,0.42,0.3,0.99173
11.1,125.0,0.26,7.5,5.7,0.021,23.0,3.13,0.62,0.38,0.99338
9.0,159.0,0.3,6.9,15.7,0.056,49.0,3.11,0.48,0.21,0.99827
12.2,105.0,0.34,6.1,2.6,0.024,20.0,3.4,0.67,0.27,0.9906
10.7,97.0,0.24,8.8,10.3,0.032,12.0,3.13,0.4,0.23,0.99571
11.2,187.0,0.19,7.2,3.8,0.041,82.0,3.19,0.6,0.46,0.9932
8.6,186.0,0.44,6.8,16.0,0.065,61.0,3.13,0.45,0.2,0.99884
9.5,216.0,0.26,6.7,4.0,0.079,35.5,3.31,0.68,0.26,0.9956
10.6,198.0,0.26,6.8,4.8,0.041,110.0,3.29,0.67,0.22,0.99437
10.1,125.0,0.25,5.7,9.8,0.049,50.0,3.2,0.45,0.22,0.99571
10.9,102.0,0.27,8.0,1.2,0.044,20.0,3.28,0.42,0.24,0.9929
12.7,104.0,0.2,6.0,1.3,0.034,37.0,3.11,0.52,0.38,0.98865
11.6,130.0,0.22,8.4,18.8,0.028,55.0,2.96,0.35,0.28,0.998
10.9,118.0,0.29,8.2,9.1,0.036,28.0,2.96,0.4,0.33,0.9953
9.5,111.0,0.21,7.1,8.6,0.056,26.0,2.95,0.52,0.27,0.9956
9.6,182.0,0.17,7.1,7.4,0.052,49.0,3.35,0.52,0.38,0.9958
12.5,89.0,0.33,5.1,1.6,0.027,18.0,3.51,0.38,0.22,0.9893
12.0,143.0,0.43,6.5,3.6,0.046,19.0,3.15,0.34,0.31,0.99022
11.0,118.0,0.43,6.0,7.6,0.045,25.0,3.03,0.37,0.34,0.99222
10.8,190.0,0.24,7.7,1.8,0.051,52.0,3.23,0.5,0.27,0.9928
13.6,139.0,0.37,7.1,6.2,0.04,49.0,3.17,0.27,0.3,0.99021
9.0,104.0,0.14,5.5,4.6,0.029,22.0,3.34,0.44,0.27,0.9949
11.0,110.0,0.23,8.5,1.3,0.035,54.0,3.07,0.55,0.34,0.99176
12.0,134.0,0.26,6.8,13.9,0.034,39.0,3.33,0.53,0.34,0.9949
11.2,190.0,0.255,7.9,2.0,0.026,40.0,3.04,0.39,0.26,0.9932
11.7,170.0,0.31,6.1,8.4,0.031,70.0,3.42,0.4,0.37,0.9934
10.5,158.0,0.12,6.2,5.7,0.044,56.0,3.52,0.37,0.26,0.9951
9.0,212.0,0.29,6.9,6.8,0.034,65.0,3.08,0.39,0.16,0.9955
9.2,106.0,0.105,6.7,12.4,0.051,34.0,3.54,0.45,0.32,0.998
10.0,107.0,0.19,6.5,1.3,0.046,23.0,3.29,0.45,0.1,0.9937
10.1,167.0,0.2,8.3,1.7,0.038,38.0,3.05,0.37,0.49,0.9939
10.5,67.0,0.31,8.1,1.6,0.032,10.0,3.08,0.47,0.24,0.9924
9.2,212.0,0.655,7.3,10.2,0.071,28.0,2.96,0.58,0.2,0.9971
10.3,135.0,0.24,6.6,8.6,0.034,25.0,3.33,0.59,0.24,0.99582
9.4,159.0,0.45,6.0,9.7,0.08,11.0,3.04,0.48,0.65,0.9956
10.2,111.0,0.21,7.1,2.7,0.034,23.0,3.35,0.64,0.28,0.99405
12.7,80.0,0.27,7.2,1.2,0.031,27.0,3.03,0.33,0.31,0.98892
8.9,110.0,0.16,6.2,1.4,0.126,37.0,3.23,0.37,0.54,0.9932
9.4,116.0,0.38,7.6,3.4,0.046,9.0,3.15,0.41,0.2,0.9944
10.4,29.0,0.26,6.0,1.3,0.046,6.0,3.29,0.63,0.34,0.9924
10.8,133.0,0.24,6.1,11.5,0.05,51.0,3.22,0.37,0.27,0.99476
9.7,139.0,0.31,7.6,12.7,0.054,20.0,3.16,0.5,0.23,0.99836
10.6,113.0,0.25,6.4,1.7,0.037,35.0,3.23,0.66,0.33,0.99164
9.5,215.0,0.27,6.3,7.9,0.047,58.0,3.19,0.48,0.37,0.99542
10.7,168.0,0.2,6.3,4.7,0.04,108.0,3.07,0.75,0.26,0.99278
11.4,123.0,0.16,7.1,1.3,0.034,28.0,3.27,0.55,0.25,0.9915
10.0,111.0,0.27,6.2,1.5,0.028,20.0,3.41,0.5,0.18,0.99228
9.3,196.0,0.34,6.7,15.6,0.054,51.0,3.19,0.49,0.3,0.9982
10.5,242.0,0.18,6.8,8.5,0.047,52.0,3.22,0.53,0.28,0.9952
12.3,76.0,0.15,6.5,1.3,0.036,19.0,3.18,0.41,0.32,0.98964
11.1,188.0,0.19,6.8,7.05,0.019,54.0,3.25,0.37,0.32,0.9935
9.3,163.0,0.27,6.6,5.3,0.137,35.0,3.2,0.38,0.31,0.9951
10.65,88.0,0.18,5.9,1.0,0.037,24.0,3.29,0.55,0.28,0.99094
10.8,114.0,0.25,6.4,0.9,0.034,40.0,3.31,0.58,0.32,0.99114
10.9,114.0,0.255,6.3,1.1,0.04,37.0,3.0,0.39,0.37,0.9905
11.2,159.0,0.22,7.2,1.4,0.041,17.0,3.25,0.53,0.24,0.99196
11.4,71.0,0.17,7.0,1.0,0.075,19.0,3.32,0.62,0.42,0.99103
11.0,143.0,0.19,6.7,1.1,0.026,63.0,3.27,0.48,0.36,0.9912
11.4,207.0,0.41,8.3,2.0,0.046,11.0,3.02,0.55,0.51,0.993
11.05,80.0,0.19,6.3,2.8,0.046,18.0,2.92,0.47,0.32,0.99043
11.9,162.0,0.35,8.2,6.3,0.039,35.0,3.15,0.34,0.4,0.9936
8.9,115.0,0.27,7.6,3.8,0.058,19.0,3.15,0.45,0.24,0.9958
13.3,118.0,0.4,8.1,7.9,0.031,23.0,3.05,0.46,0.32,0.99176
10.5,101.0,0.18,7.4,1.4,0.042,34.0,3.54,0.6,0.29,0.99384
12.1,118.0,0.28,5.6,6.1,0.034,36.0,3.21,0.43,0.4,0.99144
9.2,117.0,0.34,7.7,11.0,0.04,31.0,3.27,0.29,0.28,0.99815
9.5,161.0,0.35,6.8,6.5,0.056,31.0,3.14,0.44,0.44,0.9952
9.3,222.0,0.28,6.0,6.8,0.048,61.0,3.19,0.47,0.49,0.9953
9.9,184.0,0.36,6.6,1.5,0.049,39.0,3.18,0.41,0.21,0.9928
10.6,178.0,0.26,7.4,2.4,0.043,58.0,3.42,0.68,0.31,0.9941
9.4,148.0,0.33,6.9,1.0,0.053,39.0,3.12,0.45,0.21,0.9927
10.2,155.0,0.18,6.3,1.5,0.043,45.0,3.19,0.48,0.22,0.99238
9.4,182.0,0.26,6.8,6.2,0.049,55.0,3.21,0.45,0.48,0.99582
11.3,79.0,0.25,7.3,3.8,0.047,16.0,3.07,0.46,0.27,0.99173
10.0,111.0,0.26,8.6,2.2,0.049,29.0,2.96,0.44,0.41,0.9941
9.7,149.0,0.58,5.3,6.9,0.043,34.0,3.34,0.57,0.07,0.9944
10.3,137.0,0.13,7.4,4.7,0.042,36.0,3.36,0.56,0.39,0.995
12.5,122.0,0.32,6.4,4.9,0.034,18.0,3.36,0.71,0.27,0.9916
9.2,168.0,0.38,7.4,8.3,0.052,44.0,3.11,0.52,0.34,0.99627
10.8,124.0,0.29,8.1,7.1,0.042,22.0,3.14,0.41,0.49,0.9944
11.8,97.0,0.27,5.9,5.0,0.035,14.0,3.1,0.33,0.27,0.99058
11.5,93.0,0.21,8.9,1.2,0.028,20.0,3.2,0.37,0.37,0.99244
11.7,101.0,0.18,7.3,1.0,0.036,26.0,3.09,0.37,0.29,0.99
12.9,126.0,0.25,6.0,2.2,0.026,54.0,3.43,0.65,0.28,0.9898
10.0,95.0,0.18,8.5,1.1,0.028,34.0,2.83,0.36,0.3,0.99272
10.1,183.0,0.3,6.2,1.3,0.054,27.0,3.3,0.43,0.32,0.99266
9.2,116.0,0.29,6.4,15.0,0.04,21.0,3.14,0.5,0.18,0.99736
10.4,85.0,0.21,7.2,1.3,0.036,33.0,3.17,0.51,0.41,0.992
9.3,122.0,0.4,8.3,8.2,0.05,15.0,3.39,0.49,0.41,0.9979
13.5,107.0,0.37,6.5,2.2,0.033,39.0,3.22,0.53,0.3,0.98894
10.8,133.0,0.24,7.0,4.9,0.083,10.0,3.33,0.37,0.36,0.9942
9.3,240.0,0.61,6.7,1.65,0.117,40.0,3.11,0.57,0.21,0.9938
9.8,113.0,0.41,6.4,14.0,0.048,24.0,3.44,0.53,0.24,0.9982
9.2,151.0,0.55,7.2,1.5,0.108,16.0,3.07,0.57,0.09,0.9938
13.1,294.0,0.25,7.6,4.6,0.035,51.0,3.03,0.43,1.23,0.99018
10.1,117.0,0.35,6.4,5.7,0.034,18.0,3.33,0.43,0.2,0.9944
9.6,194.0,0.24,7.7,15.3,0.044,39.0,3.06,0.47,0.29,0.9982
9.6,194.0,0.32,7.8,10.4,0.031,47.0,3.07,0.58,0.33,0.99692
12.5,173.0,0.44,5.7,7.0,0.025,28.0,3.33,0.48,0.13,0.9913
11.2,150.0,0.15,6.4,1.2,0.043,67.0,3.14,0.73,0.44,0.9907
12.4,119.0,0.36,6.5,3.2,0.037,29.0,3.25,0.65,0.28,0.9908
10.2,151.0,0.25,6.6,7.4,0.043,29.0,3.15,0.6,0.41,0.9946
13.2,100.0,0.34,7.5,4.0,0.028,46.0,3.2,0.5,0.28,0.98958
10.5,153.0,0.23,6.9,16.4,0.045,62.0,3.22,0.42,0.32,0.9972
10.8,159.0,0.28,5.8,9.1,0.039,26.0,3.66,0.55,0.66,0.9965
11.3,137.0,0.18,5.9,4.6,0.032,68.0,3.21,0.38,0.29,0.99159
11.0,110.0,0.23,5.8,1.5,0.044,21.0,3.3,0.57,0.21,0.99138
10.3,156.0,0.29,7.7,4.8,0.06,27.0,3.49,0.59,0.29,0.99572
11.3,131.0,0.13,6.7,4.2,0.043,52.0,3.06,0.54,0.45,0.99162
8.8,138.0,0.22,6.5,17.1,0.05,44.0,3.3,0.37,0.25,1.0001
9.2,127.0,0.22,6.8,1.2,0.052,38.0,3.04,0.54,0.36,0.9933
10.1,120.0,0.29,6.5,10.6,0.039,32.0,3.31,0.34,0.25,0.9962
9.5,208.0,0.27,8.2,7.8,0.039,49.0,3.31,0.51,0.39,0.9976
10.7,75.0,0.17,7.5,1.5,0.06,18.0,3.54,0.88,0.37,0.9936
10.4,122.0,0.19,6.9,4.0,0.037,6.0,2.92,0.59,0.6,0.99255
9.7,200.0,0.17,6.4,2.4,0.048,41.0,3.5,0.5,0.32,0.9938
8.9,229.0,0.28,6.1,12.8,0.048,63.0,3.08,0.4,0.35,0.9975
9.1,223.0,0.28,6.4,8.6,0.057,47.0,3.16,0.51,0.45,0.99654
11.1,138.0,0.31,7.3,6.65,0.032,30.0,2.9,0.37,0.25,0.99244
10.0,234.5,0.29,6.8,1.4,0.038,122.5,3.15,0.47,0.16,0.9922
11.8,46.0,0.32,8.4,11.7,0.029,3.0,3.02,0.34,0.35,0.99439
10.0,133.0,0.21,7.3,1.6,0.046,35.0,3.38,0.46,0.21,0.99466
10.2,119.0,0.15,5.8,1.2,0.037,14.0,3.19,0.5,0.32,0.99137
10.8,103.0,0.14,7.6,1.6,0.04,27.0,3.07,0.4,0.74,0.9916
12.7,163.0,0.3,6.1,2.1,0.031,50.0,3.39,0.43,0.3,0.9895
9.3,209.0,0.4,6.3,10.6,0.049,38.0,3.47,0.59,0.32,0.9981
9.6,231.0,0.29,7.2,13.6,0.045,66.0,3.08,0.59,0.4,0.9977
12.0,171.0,0.36,8.6,11.1,0.03,43.5,3.03,0.49,0.26,0.9948
10.3,123.0,0.18,7.6,2.4,0.049,38.0,3.6,0.46,0.36,0.996
10.0,99.0,0.13,6.7,3.7,0.017,32.0,3.12,0.44,0.32,0.99348
10.0,190.0,0.32,6.0,5.9,0.041,34.0,3.16,0.72,0.12,0.9944
8.5,143.0,0.18,7.8,12.6,0.042,41.0,3.24,0.76,0.46,1.0
10.6,99.0,0.14,7.3,1.1,0.038,28.0,3.2,0.72,0.49,0.9928
10.1,100.0,0.26,8.2,5.2,0.04,19.0,3.12,0.34,0.49,0.9941
12.4,112.0,0.24,6.9,6.1,0.027,38.0,3.19,0.34,0.37,0.99086
9.7,164.0,0.39,6.5,1.6,0.049,10.0,3.35,0.51,0.35,0.99516
12.2,117.0,0.235,6.2,1.9,0.036,4.0,3.4,0.44,0.34,0.99032
9.1,222.0,0.28,7.2,10.7,0.044,61.0,3.14,0.5,0.3,0.9972
8.5,145.0,0.28,7.6,20.15,0.06,30.0,3.01,0.44,0.49,1.00196
10.5,106.0,0.2,8.5,1.1,0.046,31.0,3.0,0.35,0.4,0.99194
10.8,116.0,0.58,8.4,12.15,0.033,37.0,2.99,0.39,0.27,0.9959
10.5,166.0,0.2,7.1,2.1,0.054,24.0,3.48,0.62,0.41,0.9948
12.4,113.0,0.4,5.7,5.1,0.026,17.0,3.18,0.67,0.35,0.99052
10.6,127.0,0.17,7.0,4.0,0.034,17.0,3.19,0.39,0.33,0.9934
9.2,147.0,0.33,6.6,16.05,0.045,31.0,3.08,0.52,0.24,0.99822
10.5,182.0,0.17,6.8,2.4,0.053,61.0,3.63,0.76,0.74,0.9953
9.7,122.0,0.13,6.7,5.3,0.051,31.0,3.44,0.37,0.29,0.9944
10.0,204.0,0.905,6.6,0.8,0.048,17.0,3.34,0.56,0.19,0.9934
9.0,185.0,0.32,6.9,16.0,0.034,58.0,3.34,0.6,0.27,0.99938
12.3,112.0,0.38,6.5,5.2,0.042,33.0,3.06,0.5,0.26,0.99067
9.7,218.5,0.24,6.8,2.7,0.047,64.5,3.3,0.58,0.34,0.9934
10.3,98.0,0.37,6.8,1.5,0.175,16.0,3.06,0.56,0.67,0.99244
8.7,192.0,0.46,7.2,10.4,0.05,76.0,3.16,0.42,0.65,0.9976
8.8,155.0,0.19,6.7,15.6,0.056,75.0,3.2,0.44,0.41,0.9995
10.7,152.0,0.28,7.9,2.0,0.044,50.0,3.45,0.49,0.41,0.9934
11.7,93.0,0.37,8.2,1.0,0.034,17.0,3.04,0.32,0.36,0.9906
12.5,98.0,0.36,7.2,5.7,0.038,26.0,2.93,0.59,0.36,0.9914
11.3,95.0,0.27,9.0,4.9,0.028,27.0,3.04,0.4,0.35,0.9932
11.4,134.0,0.27,6.9,1.7,0.047,6.0,3.15,0.69,0.41,0.9929
8.9,148.0,0.17,7.5,11.8,0.038,52.0,3.03,0.46,0.71,0.99801
12.8,128.0,0.65,5.9,5.0,0.035,20.0,3.46,0.48,0.23,0.99016
10.5,195.0,0.54,6.9,12.7,0.049,59.0,3.26,0.54,0.26,0.99596
9.6,148.0,0.31,6.7,6.4,0.057,25.0,3.16,0.45,0.42,0.9955
9.1,183.0,0.23,8.8,10.7,0.04,26.0,2.93,0.49,0.35,0.9984
11.8,128.0,0.39,8.8,5.9,0.055,33.0,2.95,0.51,0.34,0.9927
9.2,208.0,0.27,8.0,19.1,0.045,50.0,3.05,0.5,0.25,1.00051
11.9,77.0,0.36,5.7,4.2,0.026,21.0,3.41,0.45,0.34,0.9907
11.4,128.0,0.26,7.1,2.0,0.031,13.0,3.19,0.49,0.3,0.9917
9.6,164.0,0.33,6.4,8.9,0.055,52.0,3.1,0.48,0.44,0.99488
9.8,157.0,0.28,6.2,7.3,0.041,26.0,3.44,0.64,0.22,0.9957
13.1,134.0,0.35,7.1,3.1,0.034,28.0,3.26,0.38,0.27,0.9897
10.6,157.0,0.2,7.2,2.5,0.028,22.0,3.48,0.49,0.36,0.9938
12.0,86.0,0.12,8.1,0.9,0.034,36.0,2.8,0.55,0.38,0.99026
12.6,136.0,0.21,6.9,1.8,0.034,48.0,3.25,0.41,0.33,0.9899
11.3,107.0,0.21,7.5,1.5,0.046,35.0,3.15,0.45,0.29,0.99123
10.6,53.0,0.21,9.6,1.2,0.038,12.0,2.8,0.46,0.28,0.9926
9.5,198.0,0.34,8.7,13.8,0.055,68.0,3.36,0.37,0.46,0.9988
12.6,65.0,0.32,7.2,5.1,0.044,19.0,3.03,0.41,0.47,0.991
9.2,215.0,0.34,7.6,7.6,0.04,45.0,3.11,0.53,0.39,0.9965
11.1,117.0,0.14,6.8,1.5,0.047,40.0,3.07,0.72,0.35,0.99111
9.8,117.0,0.56,7.4,1.5,0.071,19.0,3.22,0.53,0.09,0.99496
12.5,101.0,0.32,6.4,4.8,0.03,34.0,3.36,0.6,0.35,0.9912
11.5,99.0,0.23,5.1,1.0,0.053,13.0,3.22,0.39,0.18,0.98956
11.2,111.0,0.18,6.8,1.4,0.038,35.0,3.32,0.59,0.38,0.9918
12.2,82.0,0.25,6.9,1.3,0.035,27.0,3.18,0.44,0.34,0.99045
9.6,168.0,0.3,7.0,13.6,0.05,40.0,3.07,0.52,0.51,0.9976
11.8,104.0,0.13,7.5,1.1,0.023,42.0,3.28,0.53,0.38,0.99112
9.8,181.0,0.25,6.6,12.4,0.059,52.0,3.51,0.47,0.31,0.9984
10.4,128.0,0.22,6.3,5.6,0.039,31.0,3.12,0.46,0.22,0.99296
9.6,185.0,0.24,7.2,17.85,0.049,50.0,3.34,0.42,0.4,1.0
9.3,151.0,0.22,9.2,2.4,0.054,18.0,3.04,0.46,0.4,0.9952
11.4,75.0,0.36,5.8,0.9,0.037,3.0,3.28,0.34,0.38,0.9904
10.5,141.0,0.3,6.4,2.0,0.052,18.0,3.38,0.53,0.36,0.99273
12.4,114.0,0.41,7.9,4.5,0.03,40.0,3.17,0.54,0.37,0.992
10.2,113.0,0.21,7.5,4.8,0.056,39.0,3.11,0.52,0.32,0.99393
11.5,148.0,0.31,8.4,0.95,0.021,52.0,2.93,0.32,0.31,0.99038
9.8,74.0,0.27,6.2,1.4,0.05,20.0,3.32,0.44,0.49,0.9931
11.1,145.0,0.105,6.1,1.3,0.037,55.0,3.41,0.41,0.31,0.9912
12.2,153.0,0.32,5.8,2.7,0.049,25.0,3.44,0.73,0.31,0.99067
9.7,128.0,0.23,6.9,4.0,0.047,24.0,3.2,0.52,0.34,0.9944
9.3,178.0,0.22,6.8,15.2,0.051,68.0,3.4,0.85,0.37,0.99935
9.8,66.0,0.21,5.3,0.7,0.028,11.0,3.3,0.4,0.29,0.99215
12.7,151.0,0.2,7.2,2.7,0.032,49.0,3.16,0.39,0.34,0.99
9.1,118.0,0.22,6.6,14.4,0.046,39.0,3.05,0.5,0.29,0.99834
11.4,55.0,0.29,8.4,1.05,0.032,4.0,2.91,0.32,0.29,0.9908
11.0,117.0,0.32,6.9,1.8,0.036,28.0,3.24,0.48,0.3,0.99269
13.0,155.0,0.51,6.7,2.1,0.043,14.0,3.22,0.6,0.24,0.9904
8.9,225.0,0.41,6.5,11.8,0.065,65.0,3.12,0.51,0.64,0.9978
9.4,233.0,0.66,8.0,17.55,0.042,62.0,2.92,0.68,0.72,0.9999
10.2,172.0,0.34,8.8,9.7,0.036,46.0,3.08,0.4,0.33,0.9966
9.5,142.0,0.14,9.7,1.5,0.049,23.0,2.98,0.62,0.59,0.9958
10.2,126.0,0.14,7.5,1.6,0.035,21.0,3.26,0.45,0.74,0.9933
9.9,162.0,0.28,6.1,8.0,0.048,41.0,3.21,0.51,0.27,0.99498
12.3,140.0,0.34,7.1,5.2,0.032,36.0,3.35,0.47,0.31,0.99166
10.6,135.0,0.24,6.8,4.6,0.032,37.0,3.2,0.39,0.34,0.9927
10.5,80.0,0.23,7.5,1.2,0.03,27.0,3.05,0.68,0.3,0.99192
11.2,105.0,0.32,5.6,8.3,0.043,32.0,3.24,0.47,0.32,0.99266
9.3,184.0,0.34,6.1,18.35,0.05,33.0,3.12,0.61,0.24,0.99943
9.9,159.0,0.3,6.6,4.6,0.041,36.0,3.21,0.45,0.74,0.9946
10.4,189.0,0.29,6.8,3.5,0.054,26.0,3.42,0.58,0.34,0.99489
10.0,116.0,0.34,5.8,7.0,0.037,26.0,3.46,0.45,0.16,0.9949
9.0,156.0,0.16,6.7,12.5,0.035,18.0,2.88,0.36,0.32,0.99666
10.8,78.0,0.13,5.9,1.9,0.05,20.0,3.43,0.64,0.28,0.9918
10.3,145.0,0.24,5.4,2.3,0.05,22.0,3.24,0.46,0.18,0.99207
11.1,89.0,0.22,5.8,0.9,0.034,34.0,3.14,0.36,0.29,0.98936
12.0,89.0,0.36,6.2,3.2,0.031,20.0,3.06,0.33,0.38,0.98956
12.7,137.0,0.31,6.4,2.5,0.039,34.0,3.22,0.38,0.28,0.98946
9.1,214.0,0.705,7.5,13.0,0.044,44.0,3.1,0.5,0.1,0.99741
12.8,77.0,0.24,6.6,11.3,0.026,11.0,3.13,0.55,0.3,0.99381
10.8,75.0,0.18,7.9,1.2,0.04,16.0,3.18,0.63,0.37,0.992
12.7,89.0,0.35,7.5,2.5,0.066,29.0,3.14,0.42,0.37,0.98964
